	BunchCurrent	eigvals_re	eigvals_im	Qp	FinalBunchLength	BunchLength
78	0.0012	0.002117673304410221	-8.092061892018727e-13	0.1		1.5e-11
79	0.0012	-0.010588368085875944	-7.193766122656926e-13	0.1		1.5e-11
80	0.0012	0.010588367883920865	-7.137434275370585e-13	0.1		1.5e-11
81	0.0012	-0.004235347314390382	-6.586487052923433e-13	0.1		1.5e-11
82	0.0012	0.00423534707450117	-5.568541984378986e-13	0.1		1.5e-11
83	0.0012	-0.0021176736213073494	-4.2584663210960067e-13	0.1		1.5e-11
84	0.0012	-0.008470694617823427	-4.224428747273472e-13	0.1		1.5e-11
85	0.0012	-0.006353020840808223	-4.2057486532336653e-13	0.1		1.5e-11
86	0.0012	0.008470694159414649	-4.1792718041889907e-13	0.1		1.5e-11
87	0.0012	0.00635302074089324	-4.1094123773422375e-13	0.1		1.5e-11
88	0.0012	0.002117673572514098	-3.552655224408879e-13	0.1		1.5e-11
89	0.0012	-0.004235347203685283	-2.9788198089538825e-14	0.1		1.5e-11
90	0.0012	-0.012706041585522986	-2.8591483394585536e-14	0.1		1.5e-11
91	0.0012	0.012706041577801213	-2.8442393010154755e-14	0.1		1.5e-11
92	0.0012	0.004235347184161975	-2.064049297417081e-14	0.1		1.5e-11
93	0.0012	-0.008470694389363978	-1.058997107642008e-14	0.1		1.5e-11
94	0.0012	0.008470694386182727	-1.0325519455760497e-14	0.1		1.5e-11
95	0.0012	-0.002117673598592213	-8.396310152095821e-15	0.1		1.5e-11
96	0.0012	-0.004235347194512572	-6.285990103968846e-15	0.1		1.5e-11
97	0.0012	0.004235347193260706	-5.786940597638618e-15	0.1		1.5e-11
98	0.0012	0.0021176735952889458	-4.067989027219073e-15	0.1		1.5e-11
99	0.0012	-0.0021176735970271743	-9.32422370334729e-16	0.1		1.5e-11
100	0.0012	-0.010588367985366724	-8.885642615289473e-16	0.1		1.5e-11
101	0.0012	0.010588367984056542	-8.519354595809926e-16	0.1		1.5e-11
102	0.0012	0.0021176735968570586	-7.286653740874565e-16	0.1		1.5e-11
103	0.0012	-0.006353020791070255	-6.637628203405957e-16	0.1		1.5e-11
104	0.0012	0.006353020790582834	-5.935701484338115e-16	0.1		1.5e-11
105	0.0012	0.010588367984673188	-2.3497678648157836e-16	0.1		1.5e-11
106	0.0012	-0.010588367984748707	-2.2051590842780128e-16	0.1		1.5e-11
107	0.0012	-0.004235347193915894	-1.0319297059394417e-16	0.1		1.5e-11
108	0.0012	-0.006353020790838294	-9.547657738137505e-17	0.1		1.5e-11
109	0.0012	0.006353020790814838	-9.436322463533268e-17	0.1		1.5e-11
110	0.0012	0.004235347193853028	-8.207606698552777e-17	0.1		1.5e-11
111	0.0012	-0.002117673596945461	-4.239915215482545e-17	0.1		1.5e-11
112	0.0012	0.012706041581638006	-3.5563568942354484e-17	0.1		1.5e-11
113	0.0012	0.002117673596938896	-3.450540458085179e-17	0.1		1.5e-11
114	0.0012	-0.01270604158166841	-3.247629203942923e-17	0.1		1.5e-11
115	0.0012	-0.008470694387773207	-1.0520619068596917e-17	0.1		1.5e-11
116	0.0012	-0.004235347193885551	-1.0460734092959953e-17	0.1		1.5e-11
117	0.0012	0.008470694387764256	-1.0313440881569604e-17	0.1		1.5e-11
118	0.0012	-0.010588367984712646	-9.711463706124394e-18	0.1		1.5e-11
119	0.0012	0.004235347193883209	-9.352389617231691e-18	0.1		1.5e-11
120	0.0012	-0.012706041581653156	-5.642725424593617e-18	0.1		1.5e-11
121	0.0012	0.012706041581653038	-4.620244736856412e-18	0.1		1.5e-11
122	0.0012	-0.01058836798471087	-3.840121540389196e-18	0.1		1.5e-11
123	0.0012	0.0042353471938843795	-3.386720832189493e-18	0.1		1.5e-11
124	0.0012	-0.010588367984710904	-2.5890110107144127e-18	0.1		1.5e-11
125	0.0012	0.012706041581653142	-2.24051597523403e-18	0.1		1.5e-11
126	0.0012	0.012706041581652379	-2.1507112701125595e-18	0.1		1.5e-11
127	0.0012	-0.0021176735969421893	-1.9720845394941617e-18	0.1		1.5e-11
128	0.0012	0.0021176735969420982	-1.8625636533368654e-18	0.1		1.5e-11
129	0.0012	0.010588367984710877	-1.8401164613774594e-18	0.1		1.5e-11
130	0.0012	0.006353020790826102	-1.79710195255152e-18	0.1		1.5e-11
131	0.0012	0.006353020790826533	-1.7104296568979695e-18	0.1		1.5e-11
132	0.0012	0.008470694387768785	-1.5381849841892746e-18	0.1		1.5e-11
133	0.0012	0.01058836798471084	-1.3652008641797633e-18	0.1		1.5e-11
134	0.0012	0.008470694387768615	-1.275118266653724e-18	0.1		1.5e-11
135	0.0012	0.006353020790826521	-1.0031760430332315e-18	0.1		1.5e-11
136	0.0012	-0.006353020790826535	-7.300370139804565e-19	0.1		1.5e-11
137	0.0012	-0.008470694387768714	-6.298478207252082e-19	0.1		1.5e-11
138	0.0012	0.004235347193884359	-5.201298771616626e-19	0.1		1.5e-11
139	0.0012	-0.0063530207908269725	-4.580238013566556e-19	0.1		1.5e-11
140	0.0012	-0.006353020790826552	-4.437970782290886e-19	0.1		1.5e-11
141	0.0012	0.006353020790826526	-3.9689712374154676e-19	0.1		1.5e-11
142	0.0012	0.012706041581653112	-2.2431864352760254e-19	0.1		1.5e-11
143	0.0012	0.010588367984710958	-7.398008835090017e-20	0.1		1.5e-11
144	0.0012	0.002117673596942177	-5.560378627571896e-20	0.1		1.5e-11
145	0.0012	-0.012706041581653138	0.0	0.1		1.5e-11
146	0.0012	-0.012706041581653022	0.0	0.1		1.5e-11
147	0.0012	-0.00211767359694227	3.204552050394322e-20	0.1		1.5e-11
148	0.0012	4.357614392906486e-18	6.277083365573473e-20	0.1		1.5e-11
149	0.0012	-0.004235347193884364	1.0986439516521158e-19	0.1		1.5e-11
150	0.0012	-0.002117673596942182	3.3086472493908223e-19	0.1		1.5e-11
151	0.0012	-0.008470694387768783	5.43804963320693e-19	0.1		1.5e-11
152	0.0012	-0.004235347193884399	7.156832912547319e-19	0.1		1.5e-11
153	0.0012	0.0021176735969421928	7.349946585036102e-19	0.1		1.5e-11
154	0.0012	-1.8226320858159416e-18	8.10592946063642e-19	0.1		1.5e-11
155	0.0012	-2.5489061890177696e-16	8.958796811538245e-19	0.1		1.5e-11
156	0.0012	-0.006353020790826583	1.0681840169112243e-18	0.1		1.5e-11
157	0.0012	0.008470694387768755	1.1949265539474922e-18	0.1		1.5e-11
158	0.0012	0.012706041581652986	1.2240942580932368e-18	0.1		1.5e-11
159	0.0012	-0.00847069438776878	1.2652973486478831e-18	0.1		1.5e-11
160	0.0012	-0.008470694387768882	1.3672455198404778e-18	0.1		1.5e-11
161	0.0012	-0.004235347193884363	1.4532276016842088e-18	0.1		1.5e-11
162	0.0012	0.010588367984710946	1.860041919963641e-18	0.1		1.5e-11
163	0.0012	0.008470694387768709	2.3086127063049095e-18	0.1		1.5e-11
164	0.0012	-0.010588367984710884	2.7088479050989502e-18	0.1		1.5e-11
165	0.0012	0.00423534719388435	2.898908141150827e-18	0.1		1.5e-11
166	0.0012	-0.01270604158165306	7.477288117586752e-18	0.1		1.5e-11
167	0.0012	-0.012706041581653784	7.73548342036495e-18	0.1		1.5e-11
168	0.0012	-0.010588367984710936	1.1874513521268132e-17	0.1		1.5e-11
169	0.0012	0.010588367984709175	1.5229839133242206e-17	0.1		1.5e-11
170	0.0012	-0.008470694387864849	7.56455145160577e-17	0.1		1.5e-11
171	0.0012	-9.328604346797504e-15	9.376825603620734e-17	0.1		1.5e-11
172	0.0012	0.008470694387673117	9.477533424983786e-17	0.1		1.5e-11
173	0.0012	-0.012706041581925363	5.623601005846873e-16	0.1		1.5e-11
174	0.0012	0.012706041581381907	5.681961694483256e-16	0.1		1.5e-11
175	0.0012	-2.3319900648989206e-13	1.1033115706770575e-15	0.1		1.5e-11
176	0.0012	-0.006353020794766242	5.53258397505153e-15	0.1		1.5e-11
177	0.0012	0.006353020786888646	6.469920488604263e-15	0.1		1.5e-11
178	0.0012	-4.347254863951489e-12	1.7556440532041242e-14	0.1		1.5e-11
179	0.0012	0.010588367975636429	2.5546231626044964e-14	0.1		1.5e-11
180	0.0012	-0.010588367993812523	2.585524234169749e-14	0.1		1.5e-11
181	0.0012	-0.008470694409199496	7.310555286950678e-14	0.1		1.5e-11
182	0.0012	0.008470694366476234	7.611156325054099e-14	0.1		1.5e-11
183	0.0012	-0.012706041627318252	1.2330382416665194e-13	0.1		1.5e-11
184	0.0012	0.012706041536219346	1.274915617470646e-13	0.1		1.5e-11
185	0.0012	-6.30046742248657e-11	6.629588262607425e-13	0.1		1.5e-11
186	0.0012	-0.010588368927581715	1.120382359177227e-12	0.1		1.5e-11
187	0.0012	0.010588367046244059	1.1868685421963328e-12	0.1		1.5e-11
188	0.0012	-7.108384201394488e-10	1.4357020972279417e-12	0.1		1.5e-11
189	0.0012	-0.0063530213148653425	1.4865987370639537e-12	0.1		1.5e-11
190	0.0012	0.006353020267675467	1.5536600862022238e-12	0.1		1.5e-11
191	0.0012	0.012706041143958935	1.5539687596436076e-12	0.1		1.5e-11
192	0.0012	-0.012706042021926824	1.557768331994209e-12	0.1		1.5e-11
193	0.0012	0.01270603809907615	5.710480689440717e-12	0.1		1.5e-11
194	0.0012	-0.012706045088256639	5.852277126438249e-12	0.1		1.5e-11
195	0.0012	-0.010588375209790907	1.6451438511877194e-11	0.1		1.5e-11
196	0.0012	0.010588360803572304	1.6719283968079693e-11	0.1		1.5e-11
197	0.0012	0.004235283220424926	3.0360963959746166e-11	0.1		1.5e-11
198	0.0012	-6.541630163299439e-09	5.974974636408884e-11	0.1		1.5e-11
199	0.0012	0.010588322494653125	7.751552017647304e-11	0.1		1.5e-11
200	0.0012	-0.010588413846360783	7.889022083587556e-11	0.1		1.5e-11
201	0.0012	-0.00847078492298289	2.255067526461664e-10	0.1		1.5e-11
202	0.0012	0.008470604852474852	2.3540107963718575e-10	0.1		1.5e-11
203	0.0012	-4.8420532122012353e-08	5.090743724141468e-10	0.1		1.5e-11
204	0.0012	-0.0063538634042241944	5.504532943297239e-10	0.1		1.5e-11
205	0.0012	0.006352186635455582	7.071373376755442e-10	0.1		1.5e-11
206	0.0012	-0.008472562791642126	8.828391498142357e-10	0.1		1.5e-11
207	0.0012	-0.008471147769797495	9.075797500130685e-10	0.1		1.5e-11
208	0.0012	0.008468860178325177	9.13335342501405e-10	0.1		1.5e-11
209	0.0012	0.008470247277246247	9.184148088138492e-10	0.1		1.5e-11
210	0.0012	-0.006363451025100929	1.7558022754498485e-09	0.1		1.5e-11
211	0.0012	-2.886115984656728e-07	1.7947339229148721e-09	0.1		1.5e-11
212	0.0012	0.006342863236501306	3.4378141473295303e-09	0.1		1.5e-11
213	0.0012	-0.0063563130733873515	5.3731868094379425e-09	0.1		1.5e-11
214	0.0012	0.00634978201261909	5.8231461753636585e-09	0.1		1.5e-11
215	0.0012	-1.4039244464612297e-06	6.900484447436755e-09	0.1		1.5e-11
216	0.0012	-0.004313142161587183	1.78585729114744e-08	0.1		1.5e-11
217	0.0012	-0.004252623320450205	2.227621032624598e-08	0.1		1.5e-11
218	0.0012	-0.008488183482597505	2.5002275695125413e-08	0.1		1.5e-11
219	0.0012	0.008453855434227239	2.7927543844064855e-08	0.1		1.5e-11
220	0.0012	-0.012724880332440304	2.8457696078403052e-08	0.1		1.5e-11
221	0.0012	0.012687978182089579	3.253321917264873e-08	0.1		1.5e-11
222	0.0012	-5.551870227787587e-06	3.372662391663492e-08	0.1		1.5e-11
223	0.0012	0.00421867854523413	3.4122660768878817e-08	0.1		1.5e-11
224	0.0012	-0.006379898430285932	5.226447790771674e-08	0.1		1.5e-11
225	0.0012	0.0063272062778812746	6.062919760903497e-08	0.1		1.5e-11
226	0.0012	0.004107398982621188	6.193710474688695e-08	0.1		1.5e-11
227	0.0012	0.004162235625406512	6.272342704007751e-08	0.1		1.5e-11
228	0.0012	-4.3233778376446046e-05	1.375541009810669e-07	0.1		1.5e-11
229	0.0012	-1.7687218516329894e-05	1.523578662845133e-07	0.1		1.5e-11
230	0.0012	0.0018813229629859752	2.0342405468883643e-07	0.1		1.5e-11
231	0.0012	-8.72463318819721e-05	4.3525042082720007e-07	0.1		1.5e-11
232	0.0012	-0.00017453312980165246	9.599029245380297e-07	0.1		1.5e-11
233	0.0012	-0.0008379109000920126	1.7997276802647217e-05	0.1		1.5e-11
234	0.0012	-0.0023701185712017227	-2.1037674770550094e-06	0.2		1.5e-11
235	0.0012	-0.0021731406418915127	-7.325820419712128e-07	0.2		1.5e-11
236	0.0012	-0.0022274982893425743	-6.323574412481613e-07	0.2		1.5e-11
237	0.0012	0.0020626926424501973	-5.249358368873035e-07	0.2		1.5e-11
238	0.0012	-0.004378971933036154	-2.6982542973983803e-07	0.2		1.5e-11
239	0.0012	-0.006404756303704737	-2.546311448510637e-07	0.2		1.5e-11
240	0.0012	-0.0085057642481583	-2.5089801496910945e-07	0.2		1.5e-11
241	0.0012	-0.0021412633876477932	-2.507241728528651e-07	0.2		1.5e-11
242	0.0012	0.002010317125196343	-2.2582015735569958e-07	0.2		1.5e-11
243	0.0012	-0.006447440415552381	-2.081042551530566e-07	0.2		1.5e-11
244	0.0012	0.00843748750614862	-1.8231436114220575e-07	0.2		1.5e-11
245	0.0012	0.0063046572387204895	-1.751142436785016e-07	0.2		1.5e-11
246	0.0012	0.0020941218014150454	-1.6763055063626604e-07	0.2		1.5e-11
247	0.0012	-0.004272234126750525	-1.63549238253127e-07	0.2		1.5e-11
248	0.0012	-0.008537509210729793	-1.3073269398140367e-07	0.2		1.5e-11
249	0.0012	-0.0021253979827715766	-9.265880633637971e-08	0.2		1.5e-11
250	0.0012	0.004200141072543216	-8.222427387225226e-08	0.2		1.5e-11
251	0.0012	0.002109936765302163	-6.278723588542825e-08	0.2		1.5e-11
252	0.0012	0.006267770609391931	-2.6586282042279323e-08	0.2		1.5e-11
253	0.0012	-0.004239611018596482	-2.2324821139216905e-08	0.2		1.5e-11
254	0.0012	-0.00211965941103117	-1.8480276027757772e-08	0.2		1.5e-11
255	0.0012	0.008408958868328768	-1.6447512215855758e-08	0.2		1.5e-11
256	0.0012	0.004231202373746832	-1.3787076633110385e-08	0.2		1.5e-11
257	0.0012	0.0021156832148479915	-1.0296417480130806e-08	0.2		1.5e-11
258	0.0012	-0.004236360417493517	-8.678286944421444e-09	0.2		1.5e-11
259	0.0012	0.004234356993147553	-7.0645548295098076e-09	0.2		1.5e-11
260	0.0012	-0.008475550110614734	-6.339278826581231e-09	0.2		1.5e-11
261	0.0012	0.00846595989891018	-4.190078754921118e-09	0.2		1.5e-11
262	0.0012	-0.0021180770189548844	-3.849727515720693e-09	0.2		1.5e-11
263	0.0012	0.002117269322743303	-2.0708662411788148e-09	0.2		1.5e-11
264	0.0012	-0.0021177386711535434	-1.148248175463166e-09	0.2		1.5e-11
265	0.0012	-0.004235540518466324	-1.085274811889982e-09	0.2		1.5e-11
266	0.0012	0.004235157492045559	-8.508099361276372e-10	0.2		1.5e-11
267	0.0012	0.002117608419813179	-8.454793546294736e-10	0.2		1.5e-11
268	0.0012	-0.006353112844095505	-6.420174940826545e-10	0.2		1.5e-11
269	0.0012	0.006352929263419146	-6.10207879492354e-10	0.2		1.5e-11
270	0.0012	-0.002117681995835926	-1.389579481690898e-10	0.2		1.5e-11
271	0.0012	-0.00635353606438751	-1.1299118604080949e-10	0.2		1.5e-11
272	0.0012	0.0021176651913438647	-1.0039427827806303e-10	0.2		1.5e-11
273	0.0012	-0.0063530341279680255	-5.54050615302132e-11	0.2		1.5e-11
274	0.0012	0.0063530075020025245	-5.260664866135144e-11	0.2		1.5e-11
275	0.0012	-0.004235376736149739	-4.785318130760805e-11	0.2		1.5e-11
276	0.0012	-0.008470700529914114	-2.7777575314454645e-11	0.2		1.5e-11
277	0.0012	0.008470688302698598	-2.555559220021166e-11	0.2		1.5e-11
278	0.0012	-0.004235350793146764	-2.5346543457110136e-11	0.2		1.5e-11
279	0.0012	0.004235343641406957	-1.9471959295541592e-11	0.2		1.5e-11
280	0.0012	0.004235318107997388	-6.8111862256631315e-12	0.2		1.5e-11
281	0.0012	-0.004235347542512867	-6.050188521897175e-12	0.2		1.5e-11
282	0.0012	-0.008470695067566729	-5.987345426338419e-12	0.2		1.5e-11
283	0.0012	0.008470693713528201	-5.842991399252756e-12	0.2		1.5e-11
284	0.0012	-0.002117674453478605	-5.5383428265379105e-12	0.2		1.5e-11
285	0.0012	0.00423534684917127	-5.533081033092495e-12	0.2		1.5e-11
286	0.0012	0.0021176727403074106	-2.052138623029528e-12	0.2		1.5e-11
287	0.0012	-0.00211767366493773	-1.0498803510231166e-12	0.2		1.5e-11
288	0.0012	0.0021176735289649114	-8.282481076092804e-13	0.2		1.5e-11
289	0.0012	-0.0063530209343567	-6.232892150572505e-13	0.2		1.5e-11
290	0.0012	0.006353020647484507	-5.65855919541651e-13	0.2		1.5e-11
291	0.0012	-0.006353020801279785	-1.0434573777192095e-13	0.2		1.5e-11
292	0.0012	0.006353020780380515	-9.905154789742826e-14	0.2		1.5e-11
293	0.0012	-0.00423534722038755	-5.748605731589725e-14	0.2		1.5e-11
294	0.0012	-0.00847069439198399	-4.108229498920357e-14	0.2		1.5e-11
295	0.0012	0.008470694383580616	-3.928381454566077e-14	0.2		1.5e-11
296	0.0012	-0.0021176736010685474	-3.5735955068395146e-14	0.2		1.5e-11
297	0.0012	-0.004235347195429953	-3.1242031000666337e-14	0.2		1.5e-11
298	0.0012	0.0042353471923522595	-2.934048100287529e-14	0.2		1.5e-11
299	0.0012	0.002117673592818636	-2.5730304620088005e-14	0.2		1.5e-11
300	0.0012	0.004235347167642549	-2.4454361633436175e-14	0.2		1.5e-11
301	0.0012	-0.00211767359712668	-1.3886349981251442e-15	0.2		1.5e-11
302	0.0012	0.0021176735967578285	-1.0530543366278575e-15	0.2		1.5e-11
303	0.0012	-0.006353020791411159	-9.710424333774238e-16	0.2		1.5e-11
304	0.0012	-0.0042353471939508966	-6.814677976120403e-16	0.2		1.5e-11
305	0.0012	0.004235347193818331	-6.323344223388115e-16	0.2		1.5e-11
306	0.0012	0.006353020790242103	-6.027438860493046e-16	0.2		1.5e-11
307	0.0012	-0.008470694387995708	-2.7798769573063984e-16	0.2		1.5e-11
308	0.0012	-0.0063530207908509	-2.7202919919477013e-16	0.2		1.5e-11
309	0.0012	0.006353020790802154	-2.5642181211817037e-16	0.2		1.5e-11
310	0.0012	0.008470694387543026	-2.1627664965387776e-16	0.2		1.5e-11
311	0.0012	-0.0021176735969479364	-6.153016399786582e-17	0.2		1.5e-11
312	0.0012	0.002117673596936424	-5.345838516085568e-17	0.2		1.5e-11
313	0.0012	-0.00423534719388636	-1.9088859740516326e-17	0.2		1.5e-11
314	0.0012	0.004235347193882372	-1.86718525292759e-17	0.2		1.5e-11
315	0.0012	0.00635302079082583	-4.2270271398101486e-18	0.2		1.5e-11
316	0.0012	0.008470694387768466	-4.135566830368148e-18	0.2		1.5e-11
317	0.0012	-0.008470694387777778	-3.065294143092019e-18	0.2		1.5e-11
318	0.0012	-0.006353020790827224	-2.9441988158682077e-18	0.2		1.5e-11
319	0.0012	-0.004235347193884393	-1.5281707590317923e-18	0.2		1.5e-11
320	0.0012	0.008470694387768728	-1.3325595609556389e-18	0.2		1.5e-11
321	0.0012	0.004235347193884325	-8.118198527665616e-19	0.2		1.5e-11
322	0.0012	0.006353020790826527	-6.724243025126499e-19	0.2		1.5e-11
323	0.0012	0.0021176735969420657	-4.795938273474518e-19	0.2		1.5e-11
324	0.0012	0.004235347193884362	-4.659952773281744e-19	0.2		1.5e-11
325	0.0012	-2.8983563885734765e-18	-4.436247800853175e-19	0.2		1.5e-11
326	0.0012	-0.006353020790826557	-4.2388485923777375e-19	0.2		1.5e-11
327	0.0012	-0.004235347193884362	-3.4181888726129203e-19	0.2		1.5e-11
328	0.0012	0.0021176735969421745	-2.8507404496588146e-19	0.2		1.5e-11
329	0.0012	-0.0021176735969422886	1.4775374025535904e-19	0.2		1.5e-11
330	0.0012	0.006353020790826547	4.005690062992903e-19	0.2		1.5e-11
331	0.0012	0.008470694387768676	5.554556877937499e-19	0.2		1.5e-11
332	0.0012	-0.006353020790826561	1.1992003185782269e-18	0.2		1.5e-11
333	0.0012	-0.002117673596942177	1.3532988757672742e-18	0.2		1.5e-11
334	0.0012	-0.008470694387768707	1.3672755415015775e-18	0.2		1.5e-11
335	0.0012	-0.00847069438776898	2.034576630825715e-18	0.2		1.5e-11
336	0.0012	-3.2871861358104576e-16	2.1724225352483393e-18	0.2		1.5e-11
337	0.0012	-0.008470694387768698	2.221822754940063e-18	0.2		1.5e-11
338	0.0012	0.008470694387759728	4.7703347140417805e-18	0.2		1.5e-11
339	0.0012	-1.6507920485156546e-14	1.9093585732547287e-16	0.2		1.5e-11
340	0.0012	-5.144605756660601e-13	1.1397716283035738e-15	0.2		1.5e-11
341	0.0012	-1.1061439190467946e-11	1.9169226908310957e-13	0.2		1.5e-11
342	0.0012	-0.008470694448071654	3.629956803587994e-13	0.2		1.5e-11
343	0.0012	0.008470694327902697	3.721475455923178e-13	0.2		1.5e-11
344	0.0012	-1.752280227807115e-10	1.4023642701296734e-12	0.2		1.5e-11
345	0.0012	-0.00635302234186081	1.8647233991445245e-12	0.2		1.5e-11
346	0.0012	0.006353019243277791	2.2617959215963343e-12	0.2		1.5e-11
